Position,"Track Name",Artist,Streams,URL
26,"My Way","Calvin Harris",10215538,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
27,"All Night","The Vamps",9932453,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW
28,Heathens,"Twenty One Pilots",9890873,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
29,"I Would Like","Zara Larsson",9700643,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6
30,"Scars To Your Beautiful","Alessia Cara",9682195,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK
31,"Shed a Light","Robin Schulz",9631026,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY
32,"Now and Later","Sage The Gemini",9520712,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd
33,"Hear Me Now",Alok,9431454,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
34,"Love Me Now","John Legend",9359099,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89
35,"Treat You Better","Shawn Mendes",9342334,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd
36,"How Far I'll Go - From ""Moana""","Alessia Cara",9304477,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
37,"By Your Side","Jonas Blue",9197229,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j
38,"Don't Let Me Down","The Chainsmokers",8953677,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm
39,"Reggaetón Lento (Bailemos)",CNCO,8806925,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo
40,Alone,"Alan Walker",8602986,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p
41,Photograph,"Ed Sheeran",8100952,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
42,Caroline,Aminé,8084266,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g
43,"The Mack",Nevada,7948183,https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO
44,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",7906264,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
45,"We Don't Talk Anymore (feat. Selena Gomez)","Charlie Puth",7844059,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV
46,"Bounce Back","Big Sean",7476451,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF
47,"Cheap Thrills",Sia,7464457,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
48,"Broccoli (feat. Lil Yachty)",DRAM,7430168,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol
49,"The Greatest",Sia,7347941,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO
50,Safari,"J Balvin",7310856,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO
51,"Solo Dance","Martin Jensen",6897117,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN
52,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",6865796,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl
53,Human,"Rag'n'Bone Man",6431796,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O
54,"Vente Pa' Ca","Ricky Martin",6305524,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46
55,"Otra Vez (feat. J Balvin)","Zion & Lennox",6250623,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
56,"All Time Low","Jon Bellion",6148944,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m
57,"Party Monster","The Weeknd",6140368,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt
58,"Thinking Out Loud","Ed Sheeran",6084730,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
59,Sexual,NEIKED,6044631,https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop
60,"This Is What You Came For","Calvin Harris",6037377,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
61,"Make Me (Cry)","Noah Cyrus",6033323,https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP
62,"Water Under the Bridge",Adele,6016291,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y
63,"Deja Vu","J. Cole",5869142,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ
64,"Perfect Strangers","Jonas Blue",5606008,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1
65,"Sunset Lover","Petit Biscuit",5556266,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
66,"Lot to Learn","Luke Christopher",5527944,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW
67,Ride,"Twenty One Pilots",5506837,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
68,"Too Good",Drake,5428919,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
69,"Work from Home","Fifth Harmony",5359687,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
70,"i hate u, i love u (feat. olivia o'brien)",gnash,5304801,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
71,"Stressed Out","Twenty One Pilots",5223082,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
72,"Setting Fires","The Chainsmokers",5172937,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s
73,Faded,"Alan Walker",5136331,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos
74,Panda,Desiigner,5069185,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h
75,"Chill Bill","Rob $tone",5028786,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp
76,"Trust Nobody (feat. Selena Gomez & Tory Lanez)","Cashmere Cat",4985470,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu
77,"Love Yourself","Justin Bieber",4943382,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
78,"I Got You","Bebe Rexha",4915945,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i
79,"Don't Leave",Snakehips,4886452,https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92
80,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne",4884241,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB
81,"X (feat. Future)","21 Savage",4865654,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO
82,"Versace On The Floor","Bruno Mars",4862997,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP
83,Work,Rihanna,4828938,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
84,Sorry,"Justin Bieber",4799410,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
85,"iSpy (feat. Lil Yachty)",KYLE,4786547,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL
86,"The Ocean","Mike Perry",4713991,https://open.spotify.com/track/2CPqh63wRVscbceKcPxwvv
87,"Hymn For The Weekend - Seeb Remix",Coldplay,4647831,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU
88,"Shout Out to My Ex","Little Mix",4623980,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g
89,Controlla,Drake,4622678,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa
90,"Steady 1234 (feat. Jasmine Thompson & Skizzy Mars)",Vice,4604801,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA
91,Sneakin’,Drake,4601050,https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W
92,Traicionera,"Sebastian Yatra",4598074,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT
93,"No Heart","21 Savage",4506961,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO
94,Redbone,"Childish Gambino",4501981,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
95,"Lighthouse - Andrelli Remix","Hearts & Colors",4497666,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo
96,"La Bicicleta","Carlos Vives",4403987,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU
97,Sidewalks,"The Weeknd",4399980,https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko
98,Weak,AJR,4386477,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv
99,"Needed Me",Rihanna,4385829,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
100,Capsize,FRENSHIP,4360456,https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco
101,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",4328234,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT
102,"The A Team","Ed Sheeran",4292924,https://open.spotify.com/track/1VdZ0vKfR5jneCmWIUAMxK
103,"Fresh Eyes","Andy Grammer",4236925,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3
104,"Six Feet Under","The Weeknd",4166563,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY
105,"7 Years","Lukas Graham",4165348,https://open.spotify.com/track/7129iqBafaphfc3WPCGC0L
106,"Cake By The Ocean",DNCE,4121856,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl
107,"This Town","Niall Horan",4041840,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7
108,"Dile Que Tu Me Quieres",Ozuna,4008557,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o
109,"Juju On That Beat (TZ Anthem)","Zay Hilfigerrr",4003507,https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd
110,"Ay Mi Dios",IAmChino,3982937,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY
111,"Into You","Ariana Grande",3960147,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
112,"Some Kind Of Drug",G-Eazy,3906093,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF
113,Middle,"DJ Snake",3900909,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n
114,"Deu Onda","MC G15",3879621,https://open.spotify.com/track/0EPxmvsG1BY5td4aTOkWBF
115,"Dancing On My Own","Calum Scott",3875013,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
116,"No Lie","Sean Paul",3872248,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw
117,"Send My Love (To Your New Lover)",Adele,3848138,https://open.spotify.com/track/4BHzQ9C00ceJxfG16AlNWb
118,"Shaky Shaky","Daddy Yankee",3835277,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf
119,"Love On The Brain",Rihanna,3831251,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02
120,"You Was Right","Lil Uzi Vert",3820845,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M
121,"Dynamite (feat. Pretty Sister)",Nause,3812898,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg
122,"This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners",Kungs,3807071,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD
123,"Final Song",MØ,3729201,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7
124,"Love On Me",Galantis,3719262,https://open.spotify.com/track/2MHCiOohBZEQuLgDTPvSzF
125,"Fast Car","Jonas Blue",3711721,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
126,"No Problem (feat. Lil Wayne & 2 Chainz)","Chance The Rapper",3683617,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH
127,Touch,"Little Mix",3635049,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z
128,"The Greatest",Sia,3634407,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1
129,"Lean On (feat. MØ & DJ Snake)","Major Lazer",3629879,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
130,"pick up the phone","Young Thug",3624025,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr
131,"Me Llamas (feat. Maluma) - Remix","Piso 21",3593428,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX
132,Swang,"Rae Sremmurd",3579757,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL
133,"DUELE EL CORAZON","Enrique Iglesias",3559357,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf
134,"Me, Myself & I",G-Eazy,3552258,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
135,"I See Fire","Ed Sheeran",3539885,https://open.spotify.com/track/3B7udSGy2PfgoCniMSb523
136,"September Song","JP Cooper",3534190,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI
137,Light,"San Holo",3524343,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn
138,"Not Going Home",DVBBS,3483355,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61
139,Vacaciones,Wisin,3457996,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE
140,"It's Gotta Be You",Isaiah,3427331,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW
141,Hello,Adele,3426126,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw
142,OOOUUU,"Young M.A",3406762,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL
143,Neighbors,"J. Cole",3405071,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy
144,Sex,"Cheat Codes",3352567,https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP
145,"Miss You","James Hersey",3310603,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje
146,Roses,"The Chainsmokers",3260383,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y
147,Stitches,"Shawn Mendes",3260382,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
148,"Lush Life","Zara Larsson",3247014,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8
149,"That's What I Like","Bruno Mars",3207382,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
150,"Let It Go","James Bay",3203317,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP
151,"Andas En Mi Cabeza","Chino & Nacho",3200658,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF
152,Reminder,"The Weeknd",3193717,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI
153,"Borro Cassette",Maluma,3162391,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN
154,"Taped Up Heart (feat. Clara Mae)",KREAM,3161640,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA
155,"Ain't My Fault","Zara Larsson",3154692,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ
156,Don't,"Ed Sheeran",3141244,https://open.spotify.com/track/6gTJaPuj8DT8RjuDJyBgzP
157,PILLOWTALK,ZAYN,3130223,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1
158,"Lose Yourself - Soundtrack Version",Eminem,3116649,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ
159,"Oh Lord","MiC LOWRY",3106807,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls
160,"Tenerife Sea","Ed Sheeran",3079378,https://open.spotify.com/track/6vSwxzO2Qf4BinHSXRwZJe
161,"What Do You Mean?","Justin Bieber",3075414,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
162,Cake,"Flo Rida",3048562,https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t
163,"Let Me Hold You (Turn Me On)","Dante Klein",3031152,https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU
164,"The Hills","The Weeknd",3013049,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
165,"Hotline Bling",Drake,2981876,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6
166,Jumpman,Drake,2976649,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
167,"Die For You","The Weeknd",2968344,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3
168,"Give Me Love","Ed Sheeran",2968164,https://open.spotify.com/track/0SuG9kyzGRpDqrCWtgD6Lq
169,Love$ick,"Mura Masa",2962375,https://open.spotify.com/track/5v9N8Rx3QsFvr50cxyQcA3
170,"Million Reasons","Lady Gaga",2961828,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ
171,"Cuatro Babys",Maluma,2959778,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR
172,"Never Be Like You",Flume,2953606,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr
173,Rockin’,"The Weeknd",2951222,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE
174,"Low Life",Future,2928819,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
175,"Used to This",Future,2910340,https://open.spotify.com/track/78sr3ogs4UzITcCNbXM9cM
176,"No Role Modelz","J. Cole",2904370,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
177,Immortal,"J. Cole",2883576,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl
178,Moves,"Big Sean",2854638,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS
179,"No Money",Galantis,2854485,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
180,Cocoon,"Milky Chance",2852691,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs
181,"Cool Girl","Tove Lo",2833624,https://open.spotify.com/track/5dKyZWlgjWw1oJgLa4GCZD
182,"Wake Up Where You Are","State of Sound",2828454,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE
183,"You & Me","Marc E. Bassy",2810138,https://open.spotify.com/track/4QdovcM8j50QPlyR7tH4xe
184,"Please Don't Go","Joel Adams",2807292,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy
185,"Gyal You A Party Animal - Remix","Charly Black",2806279,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I
186,goosebumps,"Travis Scott",2778146,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
187,Party,"Chris Brown",2752112,https://open.spotify.com/track/05Z7jet4VDNVgNQWcYHnrk
188,Gold,Kiiara,2745460,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr
189,"'Till I Collapse",Eminem,2726518,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT
190,"Let Her Go",Passenger,2722027,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
191,"All of Me","John Legend",2694516,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE
192,"You Don't Know Me - Radio Edit","Jax Jones",2672408,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY
193,"Can't Feel My Face","The Weeknd",2669983,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
194,"Say It (feat. Tove Lo)",Flume,2649639,https://open.spotify.com/track/4sQMalN597HdggTu196aL0
195,"Would I Lie To You - Radio Edit","David Guetta",2647002,https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2
196,"Hymn For The Weekend",Coldplay,2642353,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
197,Chillax,Farruko,2634631,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES
198,"White Iverson","Post Malone",2628592,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
199,"True Colors","The Weeknd",2625784,https://open.spotify.com/track/6i759FCuKx713ZnYjtpQGU
200,Secrets,"The Weeknd",2619942,https://open.spotify.com/track/3DX4Y0egvc0slLcLl31h2p
